window,test_start_date,test_end_date,forecast_date,start_price,actual_forecast_price,predicted_price,actual_return_pct,predicted_return_pct,realized_sharpe,realized_sortino,realized_max_drawdown,realized_volatility,realized_total_return,predicted_sharpe,predicted_sortino,predicted_max_drawdown,predicted_volatility,predicted_var_5,var_5_breached,predicted_var_1,var_1_breached,predicted_prob_profit,actual_profit
66,2016-06-03 00:00:00-04:00,2017-06-02 00:00:00-04:00,2018-06-04 00:00:00-04:00,22.35451889038086,45.32603073120117,22.468296277692883,102.76003681163965,0.7146820334987719,2.596469699990118,4.1972694663073975,-10.145664792203288,17.638174860651613,61.79212208386098,-0.012662331168529582,-0.015194797402235498,16.847240358372986,24.05959233053807,-28.887297064658704,False,-38.25325183929068,False,0.53185,True
67,2016-12-01 00:00:00-05:00,2017-11-30 00:00:00-05:00,2018-11-30 00:00:00-05:00,25.26030921936035,42.49100875854492,25.564880005077903,68.2125439936356,0.26253078262280655,2.556234583608933,3.9470500648585114,-8.859749981960622,17.33079840003166,59.47903290000202,0.025789491717892504,0.030947390061471004,17.740352289809557,20.43297593773612,-34.12002377134025,False,-42.70266447001149,False,0.4428,True
68,2017-06-05 00:00:00-04:00,2018-06-04 00:00:00-04:00,2019-06-05 00:00:00-04:00,35.81419372558594,43.78750228881836,36.57850928063748,22.262984961563518,1.1354249164364052,0.9992331557879921,1.5204650392382801,-13.449774587369925,21.99236529731909,26.558847250608085,0.056923309913796606,0.06830797189655592,14.586380445901797,18.779149408237128,-26.450423015517792,False,-35.41864030604971,False,0.6422,True
69,2017-12-01 00:00:00-05:00,2018-11-30 00:00:00-05:00,2019-12-03 00:00:00-05:00,40.097354888916016,62.660621643066406,41.06402249809296,56.27120995052839,1.9340390777137946,0.19743258827129065,0.2674639611198486,-25.500444615507607,26.261625841894315,5.969605417265508,0.027469758314709596,0.032963709977651516,11.516291555868772,20.395960625246254,-14.342749715632735,False,-26.97008639352291,False,0.8117,True
70,2018-06-05 00:00:00-04:00,2019-06-05 00:00:00-04:00,2020-06-04 00:00:00-04:00,45.67572784423828,78.24053192138672,46.74036455598923,71.29564347217358,3.120356673575822,-0.11633307466258141,-0.14866955776779,-38.51592494410507,30.739544240003024,-4.133980222185141,0.0469324135332397,0.05631889623988764,9.132232782643545,21.322147484547454,3.2578556238775924,False,-11.711730188449812,False,0.95535,False
71,2018-12-03 00:00:00-05:00,2019-12-03 00:00:00-05:00,2020-12-02 00:00:00-05:00,43.97574996948242,119.92863464355469,43.48336452806229,172.7153822886041,2.335448836144197,1.249199350238823,1.5861653570089675,-19.525734614925323,28.46442609343405,42.48903472152404,-0.11278165247074437,-0.13533798296489324,11.395308805092172,34.971703370097735,-10.592928574484754,False,-22.285213425951863,False,0.8498,True
72,2019-06-06 00:00:00-04:00,2020-06-04 00:00:00-04:00,2021-06-04 00:00:00-04:00,44.43037796020508,123.05868530273438,44.26694470306306,176.96970170488814,1.0949298068712503,1.5254071129766396,1.8986313456761683,-31.427269763313692,39.81300243306523,76.09693077890167,0.029081775347515233,0.03489813041701828,16.706275437679096,29.28841589062368,-29.284704800389473,False,-40.5017956435612,False,0.58705,True
73,2019-12-04 00:00:00-05:00,2020-12-02 00:00:00-05:00,2021-12-02 00:00:00-05:00,63.213687896728516,160.5507354736328,64.01220694731744,153.98096648928745,2.156993130310873,1.5346202172703212,2.0282631627183485,-31.427269763313692,46.26463057800196,89.71940830201322,0.11259108307252376,0.1351092996870285,15.623945775592382,22.031163313301455,-21.134032691949333,False,-34.548902584951165,False,0.7442,True
74,2020-06-05 00:00:00-04:00,2021-06-04 00:00:00-04:00,2022-06-03 00:00:00-04:00,80.46890258789062,142.92225646972656,80.43537615400966,77.61178775070587,2.8052521867160216,1.2713339844434295,1.9270141725425163,-20.375587946702435,35.222317526601906,52.92700825430777,0.07465674789389705,0.08958809747267646,19.4259601541219,33.95380238123525,-26.97085550192279,False,-43.99747959795734,False,0.72025,True
75,2020-12-03 00:00:00-05:00,2021-12-02 00:00:00-05:00,2022-12-02 00:00:00-05:00,119.79224395751953,145.75440979003906,125.85853511546443,21.67266007783123,4.944524291078835,1.1413574574091851,1.8096649709067685,-18.598865773746475,24.898956387911504,34.024315906935485,-0.020438509061509746,-0.024526210873811693,18.566766888337575,37.87645929617736,-12.245356690699685,False,-32.885895088915845,False,0.8786,True
76,2021-06-07 00:00:00-04:00,2022-06-03 00:00:00-04:00,2023-06-06 00:00:00-04:00,123.06845092773438,177.23236083984375,129.08682313049633,44.01120636832778,4.8985878671889385,0.5269625077475423,0.7803526613398954,-24.329944916601132,28.380140969939525,16.13232749118644,0.02333480597709408,0.028001767172512893,17.97711599198481,29.47671937896525,-7.3425564532374334,False,-26.672958801631857,False,0.8799,True
77,2021-12-03 00:00:00-05:00,2022-12-02 00:00:00-05:00,2023-12-05 00:00:00-05:00,158.66842651367188,191.7961883544922,167.7721607412001,20.878609921782903,4.497908555986207,-0.17638165978513573,-0.29118743057328117,-28.346235038521307,35.638392576000555,-8.13899589690584,0.03570713346047956,0.04284856015257547,18.239173635997677,30.471767951524942,-15.39368915709437,False,-34.07347546068863,False,0.8607,False
78,2022-06-06 00:00:00-04:00,2023-06-06 00:00:00-04:00,2024-06-06 00:00:00-04:00,143.66941833496094,193.35528564453125,147.12129783355502,34.583467995763165,2.937989832757708,0.7027366120079215,1.1269967110611163,-28.257003771864586,30.976614961198422,23.36122947656948,-0.04769265949436218,-0.05723119139323461,17.05627954296552,41.14314987597496,-20.749579539379727,False,-35.719197519236346,False,0.7836,True
79,2022-12-05 00:00:00-05:00,2023-12-05 00:00:00-05:00,2024-12-05 00:00:00-05:00,144.5908203125,242.18028259277344,147.51055904949868,67.49353940267862,1.2048686979621255,1.2230451175698727,1.8227746809234888,-14.932365833180741,21.802177577644397,32.64755531503907,-0.014747099594505823,-0.017696519513406988,19.706797961848714,39.02289599093714,-32.22673330347812,False,-46.12632329730076,False,0.56205,True
80,2023-06-07 00:00:00-04:00,2024-06-06 00:00:00-04:00,2025-06-10 00:00:00-04:00,175.85769653320312,202.44024658203125,180.57517095040419,15.115943500265944,1.8861172388157588,0.36974736200923836,0.551938657420152,-16.60666229155529,20.20367874963376,9.949856876479933,0.08736144381045911,0.10483373257255094,17.50268092694543,22.01758545991811,-25.784980458494253,False,-42.91804989702542,False,0.6813,True
